SPD tau:     0.0  storm: 91L     304.8      40.6
VRT tau:    24.0  storm: 05E     195.3      16.5
   9   11
H       7.51     199.87      22.66    1.95629      2.268      3.661    
H       6.68     200.65      20.87    2.87952      1.467      2.783    
H       5.97     197.65      22.02    2.58653     0.3013      2.559    
H       4.31     192.08      19.44  -0.374095     0.4808      1.992    
H       3.61     194.47      19.98   0.468284     0.2001      1.771    
H       3.40     198.46      14.87    1.12429     0.3446      1.986    
H       3.32     191.99      17.31   0.857155     0.6251     0.9848    
H       2.61     197.50      18.07    1.38744     0.5863      2.237    
H       0.00     195.35      16.46    6.26509      1.181      3.284    
L       1.62     196.68      17.47   -1.14562     0.9774      2.462    
L       3.28     192.99      18.85   -2.49053      1.087      2.170    
L       4.40     199.08      19.06   -6.80611     0.7121      2.650    
L       4.72     199.86      18.40   -6.88892      1.455      3.339    
L       5.01     200.20      14.67   -2.15071      1.044      1.341    
L       5.28     193.01      21.26   -3.34665     0.8779      1.607    
L       5.34     191.85      20.65   -3.07760      1.185      2.029    
L       5.42     200.82      17.90   -7.01315      1.885      4.529    
L       5.97     201.55      16.00   -3.93280     0.3436      2.459    
L       6.77     199.86      21.73  -0.991568      3.315      4.076    
L       7.03     201.67      20.13   0.230139      1.161      2.149    
PSL tau:    24.0  storm: 05E     195.3      16.5
   0    0
SPD tau:    24.0  storm: 06E     240.4      27.6
  11   10
H       7.78     247.11      32.85    4.97986      2.467      4.338    
H       6.57     244.43      33.21    5.52067      2.091      3.634    
H       5.72     240.68      33.33    16.0678      3.476      5.237    
H       5.67     246.48      25.89    14.9998      1.575      4.410    
H       5.47     241.39      33.03    16.0698     0.6256      2.669    
H       5.25     245.70      30.12    10.8046      4.870      8.103    
H       4.76     244.49      24.54    9.84799     0.9799E-01  1.637    
H       4.72     245.76      27.78    9.17488      5.291      5.845    
H       3.90     244.77      28.37    9.32797      2.796      4.866    
H       2.61     240.93      25.05    13.7293     0.2755      1.347    
H       1.05     239.26      27.63    13.2387      2.493      2.597    
L       0.58     240.56      27.04   0.838479      3.472      15.98    
L       1.69     242.12      28.43    2.03718      2.607      8.060    
L       4.42     245.00      29.49    2.71380     0.3859      8.640    
L       4.87     244.43      31.02   0.579532     0.6351      3.530    
L       5.23     243.63      32.05   0.782472      5.396      10.61    
L       5.44     244.44      31.80    1.84086      1.656      3.720    
L       5.58     245.41      31.13   0.728617      6.021      11.91    
L       6.41     245.75      32.08    1.62856      1.990      2.553    
L       6.78     246.80      31.53    1.62342     0.8226      1.894    
L       8.10     246.91      33.51    1.71912     0.3636      6.312    
VRT tau:    24.0  storm: 06E     240.4      27.6
  10   12
H       5.96     243.82      32.82    5.67530      8.277      11.23    
H       5.72     241.93      33.19    2.98197      2.253      5.968    
H       5.53     246.61      28.59    3.73435      2.952      7.023    
H       4.97     244.99      30.59    8.38927      2.959      15.29    
H       4.62     245.41      26.30  -0.615092      1.446      3.445    
H       4.53     243.00      31.56    2.85536     0.7812      6.978    
H       4.33     241.13      31.91    1.31091      2.128      4.530    
H       2.21     238.64      29.15    8.12726      2.961      5.251    
H       1.94     238.43      26.86    7.30544      1.856      3.433    
H       0.00     240.44      27.62    12.8365      1.458      4.907    
L       1.42     238.89      27.96    2.76579      1.412      3.914    
L       3.31     243.91      28.87   -4.10805      1.747      4.031    
L       3.61     241.87      31.00   -2.98209     0.8664      1.922    
L       3.73     237.01      29.83   -6.70214     0.9179      2.500    
L       3.95     244.52      26.10   -3.15484     0.2359      2.448    
L       4.30     244.89      29.40   -2.54076      4.688      11.32    
L       4.86     243.94      31.40   -3.98125      3.856      12.78    
L       5.16     239.75      32.74   -8.40430      4.762      4.839    
L       5.52     246.51      26.53   -4.59391     0.2998      3.869    
L       5.96     242.90      33.19   -4.26586      5.682      12.80    
L       6.38     245.03      32.61   -3.15019      1.811      7.671    
L       7.61     245.92      33.59   -4.79825      2.123      6.439    
PSL tau:    24.0  storm: 06E     240.4      27.6
   0    1
L       6.84     246.13      32.37    1009.23     0.2052     0.4031    
SPD tau:    24.0  storm: 99E     243.6       9.0
   9   11
H       6.14     242.21      14.97    16.8468     0.2804     0.6342    
H       5.24     248.43       6.94    15.2007     0.7643      2.944    
H       5.02     240.30      12.85    17.3928     0.2910     0.3720    
H       4.92     248.18      10.82    6.23616      2.215      3.010    
H       4.28     247.89       8.95    13.1093      1.335      6.057    
H       3.53     241.17       6.35    15.8819      2.419      4.108    
H       3.11     243.11      12.05    19.8372      1.035      4.255    
H       2.44     246.01       8.80    14.7865      3.800      5.218    
H       1.58     243.14       7.45    16.0475      1.311      5.545    
L       0.81     243.00       9.57    1.86330     0.7969      3.078    
L       1.47     243.04      10.35   0.945929      6.551      12.67    
L       1.90     244.05      10.81    3.39709      8.216      12.13    
L       2.05     241.51       9.33   0.826395      2.641      4.858    
L       2.21     245.59       8.06    11.9405     0.9331      3.256    
L       2.65     243.10       6.36    13.2399     0.5366     0.9856    
L       3.01     245.43       6.61    11.6968      1.437      3.617    
L       3.54     246.19      11.39    1.65793      3.997      7.545    
L       3.62     246.91      10.45    2.62171     0.6477      2.066    
L       5.37     248.09      11.95    2.39040     0.7559      3.714    
L       5.77     249.24      10.34    3.75996      1.854      2.169    
VRT tau:    24.0  storm: 99E     243.6       9.0
   8   12
H       6.15     249.70       8.03   0.783247     0.6891      2.551    
H       5.47     247.44      12.90    4.36162     0.2669     0.6907    
H       4.98     240.57      12.99   0.779851     0.1959     0.9189    
H       4.44     247.99       9.69   0.150932      1.005      1.526    
H       2.75     240.94       8.05    4.93055     0.5700      2.829    
H       2.67     244.25      11.55    6.88967      1.760      3.400    
H       2.20     245.40      10.21    3.44731      1.851      2.349    
H       0.94     242.61       8.95    5.20887     0.8484      2.957    
L       1.93     244.32       7.20   -2.58658      1.670      2.183    
L       1.95     244.89      10.40    2.82564     0.5291      1.335    
L       2.34     245.68       7.94   -2.88388      1.005      2.424    
L       2.35     241.25       9.58    1.42445      1.187      2.145    
L       3.12     240.40       9.07    1.21979     0.6892      2.510    
L       3.39     241.91       6.00   -2.15068     0.9264E-01 0.4514    
L       3.83     246.63      11.32    3.07471     0.5659     0.8113    
L       3.84     242.80      12.75   -1.00937      1.377      1.501    
L       3.90     241.17       5.87   -2.14541     0.8936      1.628    
L       3.96     247.52       8.40   -1.67464     0.4672      1.188    
L       5.73     244.88      14.56   -1.55360     0.4509      1.394    
L       5.97     249.57       9.59   -2.42605     0.4147      1.366    
PSL tau:    24.0  storm: 99E     243.6       9.0
   0    1
L       0.94     244.50       9.00    1008.57      0.000     0.2831E-01
SPD tau:    24.0  storm: 08W     128.8      39.3
  13   16
H       6.38     132.30      45.12    9.43166      5.503      8.417    
H       6.24     134.02      44.16    6.67922      1.841      3.863    
H       5.78     135.84      41.45    18.8029     0.3846      1.416    
H       5.59     125.33      44.24    4.27098     0.9183     0.9586    
H       4.63     131.23      43.54    6.39821      1.151      6.039    
H       4.03     128.45      43.31    6.61079      2.671      3.740    
H       3.87     132.35      42.08    28.9050      2.268      6.830    
H       3.64     125.00      41.50    3.51327     0.6589E-02  1.746    
H       2.97     126.08      37.23    9.73998      2.365      3.452    
H       1.84     130.65      40.46    26.3314      3.245      6.267    
H       1.58     130.26      38.18    21.1030      1.409      1.577    
H       0.68     128.68      39.96    16.6046      7.019      20.08    
H       0.50     129.24      38.92    16.7971      5.121      16.48    
L       0.23     128.90      39.51    6.55331      5.024      23.68    
L       1.42     127.44      40.25    1.53174      2.802      3.292    
L       2.38     125.89      38.58    2.41842     0.6145      1.886    
L       2.41     126.25      40.69    1.05445      2.002      2.553    
L       2.76     128.82      42.05    4.56619     0.6641      1.352    
L       2.88     128.35      36.43    2.26909      1.278      2.521    
L       4.17     130.99      43.12    3.19737      6.968      14.42    
L       4.42     133.66      37.05    5.60811      2.941      5.132    
L       4.66     126.00      43.45    2.88368     0.4066      2.051    
L       4.83     128.49      44.11    3.56383      1.899      5.107    
L       4.96     130.62      44.06    3.65086      1.080      3.858    
L       5.23     132.55      43.71    1.87726      5.254      7.493    
L       5.34     126.67      44.38    3.46869     0.7469      1.493    
L       6.00     133.07      44.38    1.63290      2.220      6.273    
L       6.54     130.76      45.66    4.56708      1.404      1.645    
L       6.66     134.98      44.10    2.87980      3.334      9.900    
VRT tau:    24.0  storm: 08W     128.8      39.3
  16   20
H       7.07     134.48      44.97    1.18982     0.9265      9.773    
H       6.75     136.64      36.58    1.52146     0.8422      1.800    
H       6.38     127.16      45.55    2.14329      1.443      6.023    
H       6.06     134.70      43.43   -1.68555      5.029      8.768    
H       6.04     129.16      45.32    7.80028      3.209      4.838    
H       4.53     130.96      43.52   -3.80379     0.8626      5.551    
H       4.17     134.08      38.58    1.06410      1.285      3.873    
H       4.13     127.27      43.26    3.51598      5.633      5.863    
H       3.72     125.48      42.03    2.75783     0.3563      4.005    
H       3.19     132.88      39.86   0.373580      2.148      4.063    
H       2.94     125.07      39.92    3.40563      1.131      3.731    
H       2.87     125.34      38.30    4.11703      3.070      4.615    
H       2.58     128.71      41.87    5.54366      2.990      4.258    
H       2.11     127.07      40.93    9.19410      2.712      10.25    
H       1.68     129.68      40.83    25.2725      28.84      40.75    
H       0.27     128.52      39.44    30.4158      4.625      23.80    
L       1.13     130.18      39.68    9.94138      5.096      7.106    
L       1.69     128.58      40.97   -10.4250      7.425      35.54    
L       1.78     127.30      37.95   -8.39623      4.416      8.493    
L       2.67     132.11      40.10   -1.34796      2.159      4.923    
L       2.68     128.62      36.61   -7.87937      2.514      5.634    
L       3.27     125.27      41.13   0.314816      3.318      4.685    
L       3.29     127.00      42.29   -3.92817      4.207      7.349    
L       3.61     132.48      41.56   -4.17081     0.5546      2.628    
L       3.80     128.68      43.09  -0.477243      2.697      5.918    
L       4.14     134.07      40.17   -3.29096      1.540      3.216    
L       4.21     130.08      43.38   -8.62862      2.818      8.154    
L       4.61     125.49      43.17  -0.483879      1.529      2.838    
L       4.76     133.69      36.49   -9.47543      2.056      3.421    
L       4.80     131.75      43.55   -6.88887      3.261      5.780    
L       5.26     127.53      44.46   -4.18208     0.7257      4.963    
L       5.37     134.54      42.45   -5.92942     0.7288      3.967    
L       5.44     133.20      43.62   -10.1734      3.069      5.337    
L       5.57     135.52      41.50   -6.00591     0.7774E-01  1.862    
L       7.65     135.71      44.97   -8.93686      5.864      9.546    
L       8.41     136.60      45.42   -8.29261      3.344      10.10    
PSL tau:    24.0  storm: 08W     128.8      39.3
   0    1
L       0.27     129.08      39.14    1003.02     0.2647     0.5030    
SPD tau:    30.0  storm: 05E     193.5      16.7
  20   25
H       9.95     202.69      21.57    18.7520      4.810      7.313    
H       9.33     202.41      13.05    17.5588     0.1780     0.6222    
H       8.50     201.19      12.56    17.6429     0.7550      1.230    
H       7.42     191.96      23.97    18.5170     0.8855E-01 0.6633    
H       7.17     199.64      20.90    19.6509      1.643      4.088    
H       7.02     197.57      22.57    20.9906     0.7755      2.609    
H       6.80     200.56      15.97    18.2539     0.9944E-01 0.6008    
H       6.60     195.20      23.10    20.4050     0.9182      1.769    
H       5.79     198.20      20.41    19.0192     0.7525      2.033    
H       5.16     190.12      12.71    14.0434     0.6518     0.9629    
H       4.40     189.54      14.52    14.8205     0.2145      1.599    
H       4.16     197.64      18.05    19.6862      1.190      3.196    
H       3.72     192.82      13.03    13.0338     0.4468      1.039    
H       3.67     190.81      19.31    18.5000     0.4845     0.6216    
H       3.11     195.52      19.15    18.4585      1.283      2.142    
H       2.79     192.99      19.43    19.6423     0.1633      1.228    
H       2.61     195.85      15.36    17.7003     0.6160      1.066    
H       1.22     192.74      17.66    19.2334      1.443      2.016    
H       0.90     193.29      17.57    19.2164     0.5049      1.478    
H       0.88     194.40      16.95    19.0953     0.8815      2.794    
L       1.21     193.54      15.48    10.0557     0.3236      2.169    
L       2.54     195.84      17.93    14.0177      1.453      3.632    
L       2.75     191.87      18.95    18.0240     0.3906     0.9046    
L       3.10     194.52      19.64    17.7387     0.2776     0.7870    
L       4.02     197.51      15.48    14.0416     0.1133      2.591    
L       4.27     189.14      15.90    13.6541     0.9641      1.860    
L       4.80     193.79      11.90    11.3601      1.115      1.414    
L       4.87     198.03      14.50    14.1768     0.2218      1.902    
L       5.47     196.59      21.33    16.4836      1.796      2.655    
L       5.53     197.04      12.34    16.7560     0.1899     0.9717    
L       5.92     191.96      22.42    17.4436     0.1411     0.5507    
L       6.41     189.71      22.00    14.8931      1.237      1.598    
L       6.46     200.00      18.55    12.5319     0.7329      3.373    
L       7.10     199.44      12.49    13.8104     0.5247      2.589    
L       8.12     200.03      22.00    13.1504     0.4327      9.423    
L       8.39     191.50      24.86    17.8929     0.6872      1.296    
L       8.47     194.21      25.13    18.6274     0.4446     0.6966    
L       8.79     202.50      15.07    17.2475     0.8685E-01 0.4755    
L       9.24     201.87      21.51    13.2446      3.755      10.14    
L       9.33     202.14      12.50    17.2046     0.2360     0.6669    
L       9.44     203.11      19.09    3.13142      7.634      20.43    
L       9.69     200.39      23.94    15.3720     0.4351      1.541    
L      10.01     203.11      20.92    13.3687      2.954      8.267    
L      10.52     202.16      23.38    15.6219     0.3840     0.7626    
L      11.79     201.94      25.49    13.6668     0.5961E-01  1.644    
VRT tau:    30.0  storm: 05E     193.5      16.7
  22   22
H      11.22     202.00      24.63    2.02860      1.427      2.946    
H      10.96     201.18      25.00    2.01244     0.3721      3.242    
H       9.49     203.12      14.54   0.748074E-01 0.1948     0.5871    
H       9.17     202.03      21.07    6.81281      1.537      6.145    
H       8.17     202.00      16.00    1.71208     0.2621E-01  1.682    
H       8.14     191.47      24.60    3.86201      1.721      4.593    
H       8.10     197.39      23.93    4.30472      1.095      3.825    
H       8.02     195.46      24.50    3.64168     0.5959E-01  2.776    
H       7.92     199.19      22.54    3.87000     0.8882      2.181    
H       7.37     188.85      22.61    5.48205      1.942      4.062    
H       7.09     200.85      17.80  -0.211918      1.304      1.891    
H       6.63     199.43      20.23    2.13940      1.487      1.742    
H       6.21     188.89      12.39   0.210669     0.5159      1.179    
H       5.92     192.04      22.44    1.12566     0.5741      2.631    
H       5.67     197.54      12.57    2.42911     0.3243      1.730    
H       5.34     194.00      22.01    1.07510     0.8755E-01  1.722    
H       5.33     195.97      21.49    1.52967     0.1053      2.694    
H       4.10     197.78      16.47  -0.159376     0.9878      1.988    
H       4.00     190.49      19.47  -0.823291     0.1775      1.465    
H       3.03     196.55      15.86   0.892746     0.4483      1.167    
H       2.64     195.98      17.89    1.46669     0.7886      1.943    
H       0.00     193.52      16.69    6.06547      1.655      2.691    
L       1.66     194.21      18.22  -0.165480E-02  1.497      1.751    
L       2.28     195.89      16.88  -0.311102     0.8543      1.745    
L       3.30     190.69      18.59   -1.97854     0.7205      1.604    
L       3.98     195.80      13.38   -1.68719      1.390      1.793    
L       4.37     192.58      12.42   -1.38863     0.2076     0.6263    
L       4.77     189.18      19.09   -1.54054     0.6400      1.131    
L       4.93     198.22      14.74   -2.54285      1.869      2.124    
L       5.02     195.33      11.99   -1.70646     0.4371     0.6677    
L       5.03     189.55      13.42   -1.49024     0.2768     0.9339    
L       5.14     191.24      21.36   -3.18134      1.002      1.100    
L       5.46     199.16      17.56   -6.23462      1.191      3.105    
L       5.90     189.05      20.80   -2.75541      1.564      1.951    
L       6.49     195.26      22.97   -3.19025     0.6385      3.011    
L       6.77     194.46      23.41   -3.70478      1.415      3.886    
L       6.88     192.11      23.44   -1.61002     0.9676      3.531    
L       7.12     200.04      13.36   -2.16087     0.3226     0.6690    
L       7.22     199.39      21.31  -0.107624E-01  2.247      3.029    
L       9.41     190.65      25.72   -1.59032      2.293      2.649    
L       9.42     198.35      24.96   -2.63434     0.6344      2.443    
L       9.68     197.69      25.55   -2.45447     0.7556      2.237    
L      10.11     202.16      22.71   -1.68598      1.160      1.407    
L      10.16     201.76      23.28   -1.71172      1.641      1.799    
PSL tau:    30.0  storm: 05E     193.5      16.7
   0    0
SPD tau:    30.0  storm: 06E     240.6      28.0
  31   32
H      11.40     250.55      35.69    8.48096      3.057      4.648    
H      11.05     248.85      36.61    5.51959      1.564      2.770    
H      10.13     250.68      23.53    7.27596      4.576      6.760    
H       9.46     249.20      33.96    6.99713      1.180      6.977    
H       9.37     247.44      35.38    7.24620      2.873      7.322    
H       9.34     244.89      36.64    4.23945      3.207      6.630    
H       9.18     250.98      29.02    4.20386     0.1494      2.235    
H       9.09     250.35      25.44    8.93598      1.327      4.519    
H       8.68     247.97      33.99    6.59645     0.2367      4.060    
H       8.45     243.98      35.98    3.39360     0.1987      2.417    
H       8.32     242.01      36.26    11.9615      1.446      7.661    
H       8.07     249.57      26.76    9.11916      1.306      2.496    
H       8.05     245.00      35.16    4.44533      1.958      5.903    
H       8.01     235.85      34.95    7.60872     0.2569     0.4697    
H       7.82     249.41      29.06    4.98527     0.5333      1.864    
H       7.41     246.99      32.98    7.83277     0.2916      4.563    
H       7.29     248.39      30.68    7.12416      2.125      3.495    
H       6.77     244.55      33.89    3.67255     0.9654      4.511    
H       6.75     248.12      27.04    6.86540      3.012      9.135    
H       6.74     248.23      28.57    8.46601      4.627      6.704    
H       6.28     247.04      25.52    15.3677     0.2890      2.365    
H       5.97     246.55      30.99    8.34817     0.9076      4.849    
H       5.92     239.72      33.91    15.6459      3.002      5.363    
H       5.42     240.30      33.45    15.1903      1.333      4.530    
H       4.87     245.02      31.01    7.69020      1.195      14.45    
H       4.75     245.97      27.83    11.5957      3.127      7.651    
H       3.95     242.34      24.41    11.6864     0.7693      1.438    
H       3.94     243.84      30.77    7.97755      5.599      8.309    
H       3.85     242.45      31.54    9.58590     0.4824      2.294    
H       3.57     240.45      24.46    14.2626     0.3452      1.852    
H       2.22     240.03      25.87    13.4511     0.4220      1.058    
L       1.59     242.02      27.06   0.246790      1.337      6.079    
L       2.65     239.59      30.53    9.49629     0.1423     0.9039    
L       4.58     244.50      31.10    1.45029      2.578      14.57    
L       4.75     245.40      30.25    2.46316      1.468      3.722    
L       5.44     246.66      29.14   0.721773      4.106      6.596    
L       5.62     245.11      32.07   0.733772      3.382      8.441    
L       5.70     243.60      33.12    1.47211      4.330      10.59    
L       6.17     247.55      27.59    1.67584      1.417      6.664    
L       6.45     243.92      33.82    1.11850      2.179      4.642    
L       6.81     245.00      33.70    1.87272      1.141      3.405    
L       7.03     247.29      32.00    4.50294     0.9498      2.855    
L       7.12     242.98      34.85   0.429725E-01  1.096      3.478    
L       7.13     241.42      35.13    2.08411      2.385      4.971    
L       7.15     240.21      35.18    2.26039      6.650      8.468    
L       7.41     248.51      25.78    2.45111      2.494      6.913    
L       7.75     245.37      34.63    1.56768      1.489      2.924    
L       7.84     246.44      34.06    2.26951      1.206      4.910    
L       8.09     244.44      35.43    1.12757      1.228      5.151    
L       8.24     249.05      24.78    1.45525      2.570      8.779    
L       8.24     248.17      33.08    4.52928      1.962      3.038    
L       8.28     240.27      36.31   0.308715      6.278      7.724    
L       8.40     250.11      28.19    3.06930      2.737      4.391    
L       8.51     245.66      35.37    1.82642      1.660      2.682    
L       8.52     249.96      30.44   0.801142     0.9887      4.208    
L       8.83     249.39      32.54    1.84120      3.362      8.753    
L       9.39     245.58      36.43   0.662636      2.548      8.119    
L       9.89     246.41      36.62    1.31785      1.709      4.207    
L       9.96     248.67      35.24    2.30333      4.717      6.193    
L      10.39     250.10      34.52   0.637089      1.212      6.881    
L      10.40     247.59      36.60    1.65447      1.443      3.928    
L      10.98     249.41      36.09    2.21237      3.764      9.993    
L      11.92     250.48      36.54    4.89304     0.9387      6.908    
VRT tau:    30.0  storm: 06E     240.6      28.0
  31   27
H      11.04     249.58      36.03    10.6067      3.419      13.44    
H       9.57     251.02      31.08    4.06425      1.222      4.407    
H       9.23     244.93      36.50   0.832809     0.5744      4.123    
H       9.22     249.58      23.60    3.91377      1.291      3.422    
H       9.20     246.80      35.58    4.14967      3.864      5.419    
H       8.94     250.72      27.95   0.789793      2.674      3.857    
H       8.89     249.97      31.61    4.46981      1.238      3.454    
H       8.88     250.31      26.03   0.154750E-01  1.030      2.206    
H       8.86     249.08      33.06    3.76204      1.105      4.045    
H       8.52     247.50      34.17    3.51120      3.448      5.715    
H       8.49     239.93      36.51    5.11843      2.170      12.20    
H       8.46     237.39      36.05    4.73547      1.067      2.618    
H       8.30     235.52      35.11    3.43397     0.5346      1.570    
H       8.23     249.83      29.55    3.00964      2.549      5.714    
H       8.05     241.92      36.00    4.26544      2.986      10.60    
H       7.84     244.89      34.96    3.65902      3.003      8.050    
H       7.77     248.52      24.87    1.95681     0.7059      2.000    
H       7.34     246.96      23.44   0.838254     0.1969      1.087    
H       7.28     248.57      26.40    1.59060     0.8752      2.252    
H       7.16     244.07      34.55    4.01080      2.548      10.85    
H       6.80     241.14      34.81   0.831441      3.443      4.968    
H       6.67     236.41      33.65    3.59672     0.9500      2.082    
H       6.00     247.33      27.41    2.16766      2.732      5.229    
H       5.88     243.59      33.32    4.99247      7.203      14.59    
H       5.48     241.53      33.45    1.77419     0.8264      4.862    
H       4.63     245.07      30.53    6.64365      2.849      11.54    
H       4.55     242.60      32.24    2.70491      2.759      4.727    
H       4.10     243.33      24.75  -0.830322     0.7807      1.097    
H       3.30     240.19      31.32  -0.453245E-02 0.7015     0.9361    
H       2.36     238.56      29.59    5.11400     0.8686      2.998    
H       0.00     240.59      28.03    10.8580      1.616      4.816    
L       1.46     238.94      28.10   0.779220      1.292      4.121    
L       3.02     242.91      30.27   -2.55322      2.515      4.650    
L       3.39     244.42      28.40   -3.96713      1.112      3.350    
L       3.81     241.45      31.77   -1.14391     0.5248      1.483    
L       3.83     236.60      29.60   -5.51636     0.7993      1.982    
L       3.90     244.64      26.52   -2.88875     0.9171      1.697    
L       3.97     236.86      30.30   -5.53835      2.070      3.504    
L       4.36     243.90      31.31   -4.81948      6.073      11.96    
L       5.36     239.94      33.37   -5.39329      2.406      5.285    
L       5.49     246.31      25.98   -2.48454      1.324      1.873    
L       5.83     244.80      23.60   -3.01852     0.7794     0.9981    
L       6.13     247.01      30.54   -7.34053     0.5102      4.470    
L       6.25     244.48      33.31   -3.44431      6.253      11.32    
L       6.28     247.69      28.68   -4.29896      5.785      7.871    
L       7.07     239.98      35.08   -4.78822      1.845      8.591    
L       7.13     247.36      32.11   -5.27581      1.810      3.458    
L       7.38     248.95      27.93   -4.16677     0.8516      3.407    
L       7.59     242.70      35.41   -4.11390      5.605      7.385    
L       7.60     241.22      35.61   -2.60313      3.393      5.684    
L       7.89     246.04      34.41   -2.87339      1.140      5.481    
L       8.29     243.86      35.85   -2.17936      2.073      3.676    
L       8.83     238.71      36.72   -1.89125      5.013      5.866    
L       9.00     250.67      29.87  -0.491271      1.488      2.423    
L       9.64     244.38      37.14   -2.40295      2.096      3.925    
L       9.88     248.84      34.98   -3.80457      2.871      7.608    
L       9.99     251.24      25.01   -3.53775      1.031      2.503    
L      10.67     248.17      36.57   -4.66862      2.496      4.346    
PSL tau:    30.0  storm: 06E     240.6      28.0
   0    2
L       7.98     249.39      26.45    1011.82     0.9490E-01 0.2581    
L      11.73     250.10      36.60    1015.18     0.8602E-01 0.2141    
SPD tau:    30.0  storm: 99E     243.0      11.1
  12   15
H      10.00     238.42      20.08    10.9080     0.3660      1.156    
H       9.45     246.23      20.03    9.84815     0.7637     0.9398    
H       6.20     247.97       7.32    15.2810      2.997      4.111    
H       5.39     248.09      13.17    10.7017     0.6194      1.115    
H       5.02     240.42       6.78    15.5729      3.012      3.508    
H       4.08     246.70       9.27    13.7139      5.582      6.101    
H       3.16     239.78      11.07    18.4012      1.228      3.955    
H       3.13     242.61       8.00    16.3751     0.8107      8.187    
H       2.82     243.46       8.32    16.8990      6.807      9.916    
H       2.70     244.84       9.10    14.5608      1.596      3.581    
H       1.92     241.64      12.48    17.2969     0.1147     0.8327    
H       0.97     242.62      12.00    17.7028     0.4382      1.070    
L       1.21     244.22      10.89    1.88977      7.377      14.38    
L       1.34     242.49       9.86    1.11403      4.639      9.729    
L       1.52     243.36       9.63    1.90233      5.347      10.17    
L       2.24     241.58       9.35   0.666951      4.462      8.167    
L       2.56     245.57      10.64    1.15249      3.106      5.939    
L       3.25     240.77       8.70   0.361754      5.867      7.193    
L       3.79     239.69      13.07    15.7908     0.4206     0.8947    
L       4.01     239.33       9.36    3.05063      3.284      5.348    
L       4.08     242.30       7.08    11.9050     0.8943      1.719    
L       4.30     238.63      11.51    16.7278     0.7733E-01 0.8949    
L       4.36     244.53       7.02    11.9423     0.3248      3.590    
L       7.15     250.18       9.97    5.51560     0.5291      1.174    
L       9.32     251.74      14.90    6.37881     0.5419     0.7270    
L      10.88     251.57      18.15   0.736618      1.694      3.014    
L      10.95     250.95      18.91   0.481323     0.8123      2.848    
VRT tau:    30.0  storm: 99E     243.0      11.1
  14   22
H      10.54     251.45      17.77   0.351957     0.5555      1.079    
H       8.49     248.19      17.96   0.388646     0.2315      1.350    
H       7.07     249.34       7.82    1.76220      2.090      2.888    
H       6.36     245.61      16.94   0.706307     0.3860      1.664    
H       5.63     244.44      16.56   0.783428     0.2722      1.204    
H       5.34     247.81       8.65   0.656340      1.404      2.307    
H       4.39     245.59       7.54  -0.352949     0.6452      2.603    
H       4.22     240.20       7.91    5.09052      1.082      2.430    
H       4.13     240.35      14.33   0.726778     0.4688     0.7104    
H       3.88     239.34      12.62    1.16964     0.5031     0.9310    
H       3.33     239.83       9.95    4.35931      1.048      3.221    
H       3.09     246.09      11.70    5.01320     0.8032      1.215    
H       2.05     242.93       9.05    3.22653     0.1211     0.5147    
H       0.00     243.00      11.11    6.27311      1.074      2.764    
L       1.94     241.32      12.14  -0.993751      1.155      1.794    
L       2.01     241.35       9.91    2.10295     0.6410      1.443    
L       2.84     242.94      13.95   -1.21386     0.1344     0.6319    
L       3.67     243.83      14.69   -1.03539     0.6566     0.8960    
L       3.73     244.43       7.65   -2.40159      1.000      2.118    
L       4.19     241.97       7.04   -3.06422     0.3980      3.005    
L       4.23     246.66       8.88   -3.12794      1.996      4.142    
L       5.17     238.42       8.59    1.43224     0.5750      1.546    
L       5.20     238.37      13.66  -0.750067     0.5627     0.9952    
L       5.41     246.54       6.98   -4.20256     0.4398      4.156    
L       5.68     246.08      15.93  -0.880458     0.2855      1.016    
L       6.03     249.13      10.79   -1.84613     0.2043     0.3752    
L       6.18     249.11       9.65   -2.09061     0.3897     0.7847    
L       6.73     247.23      16.44  -0.956473     0.3168      1.180    
L       7.09     244.73      18.00   -1.49389     0.8920E-01 0.9194    
L       7.63     250.49      13.25   -1.87021     0.9286E-01 0.3716    
L       8.00     246.44      18.38   -1.31738     0.7034      1.485    
L       8.19     238.56      18.08   -2.87211     0.2553     0.9178    
L       8.20     249.80       6.41   -3.45009     0.9565      1.936    
L       8.28     249.02      16.97   -1.69807     0.1094     0.9898    
L       8.91     243.46      20.01   -3.70177     0.8014E-01 0.7188    
L       9.42     251.70      15.24   -2.08797     0.7396     0.9344    
PSL tau:    30.0  storm: 99E     243.0      11.1
   1    0
H      11.20     250.81      19.39    1013.72     0.6707E-01 0.1063    
SPD tau:    30.0  storm: 08W     130.0      39.8
  34   36
H      10.65     137.30      49.05    6.64756     0.9275      2.082    
H      10.06     135.95      48.88    6.76452      1.252      2.784    
H       9.70     141.18      35.82    13.7142      4.208      5.963    
H       9.48     128.91      49.22    4.24483      1.249      1.610    
H       9.37     125.57      48.60    4.03206     0.5207      1.378    
H       9.04     136.64      47.42    5.94626     0.8848      1.685    
H       8.84     139.90      44.68    21.8781      2.368      3.647    
H       8.32     140.76      41.10    11.1616      4.023      10.02    
H       8.13     126.43      47.49    4.75121     0.1535     0.9790    
H       7.86     139.36      37.02    4.91072     0.8106      2.708    
H       7.72     125.61      46.82    4.93565     0.9133      1.574    
H       7.46     132.53      47.00    7.75740     0.1816      1.719    
